hour,posture,height,shade_level,dQe,solar,IR,meta,cond,conv,
0,standing,21,shade,-0.33820348928515465,0.5267409785893021,0.16549461342449634,0.009730739538892893,-0.02378465576171875,-1.0163851650761273,
0,standing,30,shade,-0.5590133301956032,0.5267409785893021,0.1605835399715807,0.009730739538892893,-0.028812466430664062,-1.2272561218647149,
0,standing,48,shade,-0.8817703487466921,0.5267409785893021,0.15384793320693424,0.009730739538892893,-0.03572960968017578,-1.5363603904016456,
0,standing,66,shade,-1.1212154058670052,0.5267409785893021,0.1491141556611022,0.009730739538892893,-0.04060590362548828,-1.766195376030814,
0,standing,84,shade,-1.3180914657082938,0.5267409785893021,0.14530365735249395,0.009730739538892893,-0.044540133666992186,-1.9553267075219907,
0,standing,102,shade,-1.4758346803733464,0.5267409785893021,0.14241137725873498,0.009730739538892893,-0.04753172149658203,-2.1071860542636944,
0,standing,120,shade,-1.6188005046453293,0.5267409785893021,0.139827631772786,0.009730739538892893,-0.0502081314086914,-2.244891723137619,
0,standing,138,shade,-1.7456916185992415,0.5267409785893021,0.1375494722369992,0.009730739538892893,-0.05257109832763672,-2.367141710636799,
0,standing,156,shade,-1.8578671877279023,0.5267409785893021,0.13557744884295664,0.009730739538892893,-0.05461888732910156,-2.4752974673699524,
0,standing,174,shade,-1.9571567803050356,0.5267409785893021,0.13390947494603234,0.009730739538892893,-0.05635265502929687,-2.571185318349966,
0,standing,198,shade,-2.081358529361024,0.5267409785893021,0.13178913471606224,0.009730739538892893,-0.05855890045166016,-2.6910604817536212,
0,standing,None,open,2.380862639958108,1.6158105862623295,-0.4293470180356276,0.009730739538892893,0.13321847686767577,1.0514498553248373,
0,standing,3,open,4.657621701307855,2.715718555810982,0.4212035564925176,0.009730739538892893,0.459518994140625,1.0514498553248373,
0,standing,12,open,4.050825161243182,2.715718555810982,0.3729208726903521,0.009730739538892893,0.42035654754638674,0.5320984456565677,
0,standing,21,open,3.581682720965929,2.715718555810982,0.3515306145750281,0.009730739538892893,0.40276788482666015,0.10193492621436542,
0,standing,30,open,3.223924196809501,2.715718555810982,0.3377785153593522,0.009730739538892893,0.391380419921875,-0.2306840338216012,
0,standing,48,open,2.680472131145331,2.715718555810982,0.3193558067302198,0.009730739538892893,0.3760263397216797,-0.7403593106564433,
0,standing,66,open,2.2713547162571244,2.715718555810982,0.30683227213374886,0.009730739538892893,0.36552310791015624,-1.1264499591366557,
0,standing,84,open,1.9439252173821415,2.715718555810982,0.2974284056615599,0.009730739538892893,0.35760086517333983,-1.4365533488026332,
0,standing,102,open,1.6674566018656543,2.715718555810982,0.28985434107660923,0.009730739538892893,0.3511978378295898,-1.6990448723904197,
0,standing,120,open,1.427844495239796,2.715718555810982,0.28355770025964544,0.009730739538892893,0.3458594757080078,-1.9270219760777325,
0,standing,138,open,1.2114663442704408,2.715718555810982,0.2779909744296467,0.009730739538892893,0.34112833709716794,-2.133102262606249,
0,standing,156,open,1.0185468050419018,2.715718555810982,0.27315122901684896,0.009730739538892893,0.3370061569213867,-2.317059876246209,
0,standing,174,open,0.8423200593545528,2.715718555810982,0.26885537669500215,0.009730739538892893,0.33334026184082033,-2.4853248745311447,
0,standing,198,open,0.6330989218941014,2.715718555810982,0.26385225627158304,0.009730739538892893,0.32906251678466797,-2.6852651465120245,
1,lying,None,shade,-1.1568684980809847,0.1135106503461735,-0.225367064571937,0.009730739538892893,-0.4457020568847656,-0.6090407665093485,
1,lying,3,shade,-0.9577624987222513,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.39688128662109373,-0.6090407665093485,
1,lying,12,shade,-1.3431806528309327,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.432148828125,-0.9591913791141236,
1,lying,21,shade,-1.526823488599944,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.45199694061279294,-1.122986102395342,
1,lying,30,shade,-1.652538723697932,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.46633551177978516,-1.234362766326338,
1,lying,48,shade,-1.8291602233781843,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.48729281921386713,-1.390026958572508,
1,lying,66,shade,-1.9531796544149276,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.5016394866943359,-1.4996997221287827,
1,lying,84,shade,-2.049531962171688,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.5126747619628906,-1.5850167546169882,
1,lying,102,shade,-2.1324392555301412,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.522612986755371,-1.657985823182961,
1,lying,120,shade,-2.1988655083423216,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.53034091796875,-1.7166841447817627,
1,lying,138,shade,-2.257083728582503,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.5369637023925782,-1.7682795805981157,
1,lying,156,shade,-2.3069008324069618,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.5424853881835937,-1.812574998631559,
1,lying,174,shade,-2.3550163431101456,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.5480070739746093,-1.8551688235437271,
1,lying,198,shade,-2.4123125227750997,0.28741319358597567,-0.24898437871667767,0.009730739538892893,-0.5546339065551757,-1.9058381706281147,
1,lying,None,open,0.11995170093369548,0.8440822269922094,-0.9074552265577007,0.009730739538892893,0.20295433807373045,-0.02936037711343651,
1,lying,3,open,3.9464751035944716,2.1841455483638077,-0.5218225180102216,0.009730739538892893,2.3037817108154295,-0.02936037711343651,
1,lying,12,open,3.420569963974271,2.1841455483638077,-0.5218225180102216,0.009730739538892893,2.149599565124512,-0.40108337104271935,
1,lying,21,open,3.1224891713626994,2.1841455483638077,-0.5218225180102216,0.009730739538892893,2.079894354248047,-0.6294589527778265,
1,lying,30,open,2.912253259131287,2.1841455483638077,-0.5218225180102216,0.009730739538892893,2.034826225280762,-0.7946267360419537,
1,lying,48,open,2.6124885570264884,2.1841455483638077,-0.5218225180102216,0.009730739538892893,1.9746868087768554,-1.0342520216428457,
1,lying,66,open,2.395611472875668,2.1841455483638077,-0.5218225180102216,0.009730739538892893,1.9338490036010743,-1.210291300617885,
1,lying,84,open,2.2189687680948804,2.1841455483638077,-0.5218225180102216,0.009730739538892893,1.9015892425537109,-1.3546742443513093,
1,lying,102,open,2.077813328347835,2.1841455483638077,-0.5218225180102216,0.009730739538892893,1.8768550048828123,-1.471095446427456,
1,lying,120,open,1.9545608997651227,2.1841455483638077,-0.5218225180102216,0.009730739538892893,1.8553350036621095,-1.5728278737894659,
1,lying,138,open,1.8468904153234187,2.1841455483638077,-0.5218225180102216,0.009730739538892893,1.8370413833618162,-1.6622047379308762,
1,lying,156,open,1.7508531457856868,2.1841455483638077,-0.5218225180102216,0.009730739538892893,1.8208932861328124,-1.7420939102396042,
1,lying,174,open,1.6651280432120323,2.1841455483638077,-0.5218225180102216,0.009730739538892893,1.806898808288574,-1.8138245349690205,
1,lying,198,open,1.5596985058486086,2.1841455483638077,-0.5218225180102216,0.009730739538892893,1.7896658050537109,-1.9020210690975812,
1,standing,None,shade,-0.7064073273490978,0.16590018127517667,0.07176997914722039,0.009730739538892893,-0.06367172241210937,-0.8901365048982783,
1,standing,3,shade,-0.4621917011746727,0.4200654367795029,0.054845954065366076,0.009730739538892893,-0.05669732666015625,-0.8901365048982783,
1,standing,12,shade,-0.9838261057533411,0.4200654367795029,0.05000835735467435,0.009730739538892893,-0.06173554687499999,-1.4018950925514113,
1,standing,21,shade,-1.2287707803804917,0.4200654367795029,0.047291415241187185,0.009730739538892893,-0.06457099151611329,-1.6412873804239614,
1,standing,30,shade,-1.3955606812132038,0.4200654367795029,0.04533115977103952,0.009730739538892893,-0.0666193588256836,-1.8040686584769554,
1,standing,48,shade,-1.6289251278832575,0.4200654367795029,0.042469818215092214,0.009730739538892893,-0.06961325988769532,-2.0315778625290504,
1,standing,66,shade,-1.793221809429876,0.4200654367795029,0.04051362271496428,0.009730739538892893,-0.07166278381347656,-2.1918688246497595,
1,standing,84,shade,-1.9209956554488716,0.4200654367795029,0.03901036899731514,0.009730739538892893,-0.07323925170898438,-2.3165629490555983,
1,standing,102,shade,-2.0304152513211062,0.4200654367795029,0.03765761973581272,0.009730739538892893,-0.07465899810791014,-2.4232100492674045,
1,standing,120,shade,-2.118360294692937,0.4200654367795029,0.036606421181724524,0.009730739538892893,-0.07576298828125,-2.5089999039118074,
1,standing,138,shade,-2.1956155071006176,0.4200654367795029,0.03570603472002931,0.009730739538892893,-0.07670910034179687,-2.584408617797246,
1,standing,156,shade,-2.2618941243834416,0.4200654367795029,0.034955686818866294,0.009730739538892893,-0.07749791259765625,-2.6491480749230476,
1,standing,174,shade,-2.3256854878312443,0.4200654367795029,0.03420564896009237,0.009730739538892893,-0.07828672485351562,-2.711400588256217,
1,standing,198,shade,-2.4015871239785813,0.4200654367795029,0.033305902766281203,0.009730739538892893,-0.07923341522216797,-2.7854557878410904,
1,standing,None,open,0.3729077266917943,0.8964717579212126,-0.519376927239426,0.009730739538892893,0.028993476867675783,-0.04291132039656105,
1,standing,3,open,2.8047241740831415,2.3167977915573346,0.19199529040984187,0.009730739538892893,0.3291116729736328,-0.04291132039656105,
1,standing,12,open,2.2138143703859736,2.3167977915573346,0.16639896019153744,0.009730739538892893,0.30708565216064454,-0.586198773062436,
1,standing,21,open,1.858595260302125,2.3167977915573346,0.15491743375783473,0.009730739538892893,0.29712776489257814,-0.9199784694445156,
1,standing,30,open,1.6033643360144143,2.3167977915573346,0.14752388145587814,0.009730739538892893,0.29068946075439456,-1.161377537292086,
1,standing,48,open,1.2347218123019716,2.3167977915573346,0.13769427422112157,0.009730739538892893,0.2820981155395508,-1.5115991085549283,
1,standing,66,open,0.9649485366190322,2.3167977915573346,0.13104314766966985,0.009730739538892893,0.276264143371582,-1.7688872855184472,
1,standing,84,open,0.7440782456305302,2.3167977915573346,0.12580261943019133,0.009730739538892893,0.27165560607910155,-1.9799085109749903,
1,standing,102,open,0.566380764608029,2.3167977915573346,0.1217926655049335,0.009730739538892893,0.2681221435546875,-2.1500625755478198,
1,standing,120,open,0.4111374573034601,2.3167977915573346,0.11830949946428282,0.009730739538892893,0.26504785766601563,-2.298748430923066,
1,standing,138,open,0.2749395649954076,2.3167977915573346,0.1153527059992121,0.009730739538892893,0.2624344833374023,-2.4293761554374345,
1,standing,156,open,0.15326475655548988,2.3167977915573346,0.11274586658168806,0.009730739538892893,0.26012761230468745,-2.5461372534271134,
1,standing,174,open,0.044171710088328986,2.3167977915573346,0.11048909814735675,0.009730739538892893,0.258128401184082,-2.6509743203393374,
1,standing,198,open,-0.08996872554679713,2.3167977915573346,0.10771314692049261,0.009730739538892893,0.25566654357910157,-2.779876947142619,
2,lying,None,shade,-2.1898443872830615,0.026790093310878373,-0.32785880279658297,0.009730739538892893,-0.8914081619262696,-1.00709825540998,
2,lying,3,shade,-2.181627348606024,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.9513127853393555,-1.00709825540998,
2,lying,12,shade,-2.631921475553144,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.950211686706543,-1.4584934809899126,
2,lying,21,shade,-2.8056263870285214,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.950211686706543,-1.6321983924652899,
2,lying,30,shade,-2.905352025865039,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.949102491760254,-1.7330332262480967,
2,lying,48,shade,-3.0375108363519248,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.9479932968139648,-1.8663012316812713,
2,lying,66,shade,-3.125582537250251,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.9479932968139648,-1.9543729325795975,
2,lying,84,shade,-3.192292326928155,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.9479932968139648,-2.0210827222575016,
2,lying,102,shade,-3.2410579049824477,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.946888150024414,-2.0709534471013455,
2,lying,120,shade,-3.2839289860421585,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.946888150024414,-2.113824528161056,
2,lying,138,shade,-3.320223403331827,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.9468921981811522,-2.1501148972939865,
2,lying,156,shade,-3.3501562225920667,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.9468921981811522,-2.180047716554226,
2,lying,174,shade,-3.3754129021784074,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.9457789550781249,-2.2064176392435937,
2,lying,198,shade,-3.4076886846255556,0.11227363021882439,-0.3452206776144058,0.009730739538892893,-0.9457789550781249,-2.2386934216907424,
2,lying,None,open,-2.029379363252237,0.23678071966655503,-0.8915561094739606,0.009730739538892893,-0.6115145568847656,-0.7728201560989583,
2,lying,3,open,0.022290674716912817,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.3641357467651367,-0.7728201560989583,
2,lying,12,open,-0.4758757657577688,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.3136916656494141,-1.2205425154579173,
2,lying,21,open,-0.6916428838458595,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.29175065612792966,-1.4143686240245235,
2,lying,30,open,-0.8326784014380926,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.2763879013061524,-1.5400413867949794,
2,lying,48,open,-1.0194349588422882,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.2577299468994141,-1.7081399897924365,
2,lying,66,open,-1.152110533425633,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.24345614624023437,-1.8265417637166017,
2,lying,84,open,-1.2513877399911846,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.23357459564208982,-1.9159374196840089,
2,lying,102,open,-1.3308593599026535,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.22588309783935548,-1.9877175417927433,
2,lying,120,open,-1.397475824902042,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.21929674682617184,-2.0477476557789482,
2,lying,138,open,-1.458425860797255,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.21270634765625002,-2.1021072925042392,
2,lying,156,open,-1.5094141357159088,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.20721299896240236,-2.1476022187290456,
2,lying,174,open,-1.556173871898889,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.20282074890136717,-2.1899697048509905,
2,lying,198,open,-1.6103949855892268,1.0202367124710217,-0.5989923679591802,0.009730739538892893,0.19732335205078125,-2.2386934216907424,
2,standing,None,shade,-1.6410803654526478,0.03915475176205301,-0.09070899879129835,0.009730739538892893,-0.12734402313232424,-1.471912834829971,
2,standing,3,shade,-1.5499727693905416,0.16409222878135873,-0.11598107640377142,0.009730739538892893,-0.1359018264770508,-1.471912834829971,
2,standing,12,shade,-2.2094018796399664,0.16409222878135873,-0.11583600291798257,0.009730739538892893,-0.13574452667236328,-2.1316443183698723,
2,standing,21,shade,-2.4632782887193634,0.16409222878135873,-0.11583600291798257,0.009730739538892893,-0.13574452667236328,-2.3855207274492694,
2,standing,30,shade,-2.6103476677192132,0.16409222878135873,-0.11568985050231984,0.009730739538892893,-0.13558607025146485,-2.53289471528568,
2,standing,48,shade,-2.804819362257266,0.16409222878135873,-0.11554368582817043,0.009730739538892893,-0.1354276138305664,-2.727671030918781,
2,standing,66,shade,-2.933539540493282,0.16409222878135873,-0.11554368582817043,0.009730739538892893,-0.1354276138305664,-2.8563912091547965,
2,standing,84,shade,-3.0310384638686805,0.16409222878135873,-0.11554368582817043,0.009730739538892893,-0.1354276138305664,-2.953890132530195,
2,standing,102,shade,-3.1036229248013933,0.16409222878135873,-0.11539804240959706,0.009730739538892893,-0.13526973571777343,-3.0267781149942743,
2,standing,120,shade,-3.166280658657893,0.16409222878135873,-0.11539804240959706,0.009730739538892893,-0.13526973571777343,-3.089435848850774,
2,standing,138,shade,-3.2193215407517894,0.16409222878135873,-0.11539857592418157,0.009730739538892893,-0.13527031402587888,-3.1424756191219805,
2,standing,156,shade,-3.263069507362909,0.16409222878135873,-0.11539857592418157,0.009730739538892893,-0.13527031402587888,-3.1862235857331,
2,standing,174,shade,-3.3013044062091934,0.16409222878135873,-0.11525185326116416,0.009730739538892893,-0.135111279296875,-3.224764241971406,
2,standing,198,shade,-3.3484767036319494,0.16409222878135873,-0.11525185326116416,0.009730739538892893,-0.135111279296875,-3.271936539394162,
2,standing,None,open,-1.5749598415563961,0.2491453781177297,-0.6169703548101242,0.009730739538892893,-0.08735922241210937,-1.1295063819907851,
2,standing,3,open,-0.1833343250467081,1.072055311033556,-0.1876333860233914,0.009730739538892893,0.05201939239501953,-1.1295063819907851,
2,standing,12,open,-0.8522197005193396,1.072055311033556,-0.19494901589991365,0.009730739538892893,0.04481309509277344,-1.7838698302846483,
2,standing,21,open,-1.1418120000933,1.072055311033556,-0.1981225730218097,0.009730739538892893,0.04167866516113281,-2.067154142805072,
2,standing,30,open,-1.3299012944746003,1.072055311033556,-0.20034161178603505,0.009730739538892893,0.039483985900878905,-2.250829719161893,
2,standing,48,open,-1.5809409361864628,1.072055311033556,-0.2030332578281242,0.009730739538892893,0.03681856384277344,-2.496512292773561,
2,standing,66,open,-1.7580854868666589,1.072055311033556,-0.20508994762388832,0.009730739538892893,0.034779449462890626,-2.66956103927811,
2,standing,84,open,-1.8915748819589044,1.072055311033556,-0.20651250313985825,0.009730739538892893,0.0333677993774414,-2.8002162287689365,
2,standing,102,open,-1.9986896363188449,1.072055311033556,-0.20761906286356568,0.009730739538892893,0.03226901397705078,-2.9051256380047787,
2,standing,120,open,-2.088313931954242,1.072055311033556,-0.2085661307699893,0.009730739538892893,0.03132810668945313,-2.992861958446155,
2,standing,138,open,-2.1696513088995895,1.072055311033556,-0.20951332229036135,0.009730739538892893,0.03038662109375,-3.072310658275427,
2,standing,156,open,-2.2377178273314646,1.072055311033556,-0.21030249214070595,0.009730739538892893,0.029601856994628906,-3.1388032427578363,
2,standing,174,open,-2.3008977599503857,1.072055311033556,-0.21093324997927487,0.009730739538892893,0.028974392700195313,-3.200724953243755,
2,standing,198,open,-2.3736838663566306,1.072055311033556,-0.21172242782788642,0.009730739538892893,0.02818905029296875,-3.271936539394162,
3,lying,None,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,3,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,12,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,21,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,30,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,48,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,66,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,84,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,102,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,120,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,138,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,156,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,174,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,198,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,None,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,3,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,12,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,21,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,30,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,48,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,66,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,84,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,102,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,120,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,138,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,156,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,174,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,lying,198,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,None,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,3,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,12,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,21,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,30,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,48,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,66,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,84,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,102,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,120,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,138,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,156,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,174,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,198,shade,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,None,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,3,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,12,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,21,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,30,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,48,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,66,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,84,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,102,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,120,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,138,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,156,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,174,open,0.0,0.0,0.0,0.0,0.0,0.0,
3,standing,198,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,None,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,3,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,12,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,21,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,30,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,48,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,66,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,84,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,102,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,120,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,138,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,156,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,174,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,198,shade,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,None,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,3,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,12,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,21,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,30,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,48,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,66,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,84,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,102,open,0.0,0.0,0.0,0.0,0.0,0.0,
4,lying,120,open,0.0,0.0,0.0,0.0,0.0,0.0,
