mean annual temperature,295.761
sd of mean annual temperature,10.95
mean summer temperature,305.67
sd of mean summer temperature,8.856
mean winter temperature,286.272
sd of mean winter temperature,6.574
mean energy gain per year,412531.395
mean growth rate per year,10.748
mean activity hours per day in different months (hours),2.116,2.951,5.725,8.421,6.658,3.752,5.217,7.915,8.428,7.698,4.271,1.852,
mean activity hours in the open per day in different months (hours),1.993,2.592,3.946,3.205,1.577,1.046,1.34,1.876,2.128,3.31,3.49,1.83,
mean activity hours in the shade per day in different months (hours),0.123,0.359,1.78,5.216,5.081,2.706,3.877,6.039,6.299,4.388,0.78,0.023,
mean time in the burrow in different months (percentage from day time),40.979,30.813,17.609,4.407,15.275,47.26,40.202,13.444,2.361,0.633,8.312,36.24,
mean time in the shade in different months (percentage from day time),5.727,6.401,19.845,50.573,64.657,40.686,47.756,67.899,69.852,47.526,13.464,6.587,
mean time in the open in different months (percentage from day time),53.294,62.785,62.545,45.02,20.068,12.054,12.042,18.656,27.787,51.841,78.225,57.173,
mean time in the burrow in different months (percentage from night time),21.486,9.86,3.091,0.833,23.387,73.333,49.355,11.774,4.0,0.0,0.833,14.597,
mean time in the shade in different months (percentage from night time),78.514,90.14,96.909,99.167,76.613,26.667,50.645,88.226,96.0,100.0,99.167,85.403,
mean days with activity per year,311.75
mean days without activity per year,53.25
mean first day of activity,6.2
mean last day of activity,356.65
years with no activity:,
mean shade minutes per hour in the winter (Dec-Jan-Feb),33.559,13.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206,7.845,24.572,28.987,33.997,37.703,41.083,44.621,48.196,50.698,
mean open minutes per hour in the winter (Dec-Jan-Feb),17.333,37.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.477,7.251,0.0,0.0,0.399,1.764,3.0,2.867,1.5,0.167,
mean burrow minutes per hour in the winter (Dec-Jan-Feb),9.109,9.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.317,44.904,35.428,31.013,25.604,20.532,15.917,12.512,10.304,9.136,
mean shade minutes per hour in the summer (Jun-Jul-Aug),1.496,3.176,6.754,11.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.356,52.892,19.552,3.75,1.345,0.753,0.652,0.587,0.75,0.816,
mean open minutes per hour in the summer (Jun-Jul-Aug),23.608,22.995,21.184,18.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.357,7.076,40.232,54.692,51.422,40.439,35.054,28.307,24.267,23.91,
mean burrow minutes per hour in the summer (Jun-Jul-Aug),34.897,33.829,32.062,30.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.033,0.216,1.558,7.234,18.808,24.293,31.107,34.983,35.274,
